	Lat	Lon	ps (cm)
	15.25	63.75	10.694692448546078
	15.25	64.0	10.240336369629041
	15.25	64.25	10.104725985408912
	15.25	64.5	9.950401873048207
	15.25	64.75	9.945639775030035
	15.25	65.0	10.257004085016263
	15.25	65.25	10.554158630914758
	15.25	65.5	10.403775498336499
	15.25	65.75	10.131815975620865
	15.25	66.0	9.986556537690685
	15.25	66.25	9.954215784520677
	15.25	66.5	9.946559225522654
	15.25	66.75	9.97137259099452
	15.25	67.0	10.02667739912863
	15.25	67.25	10.233285465065947
	15.25	67.5	10.293910753325381
	15.25	67.75	10.093765584875323
	15.25	68.0	9.88188926509658
	15.25	68.25	9.841243941280528
	15.25	68.5	10.073237986323328
	15.25	68.75	10.276542296176466
	15.25	69.0	10.424526222453048
	15.25	69.25	10.850532570264264
	15.25	69.5	11.017404598611943
	15.25	69.75	11.009977524087294
	15.25	70.0	10.889444861713137
	15.25	70.25	10.763600106758659
	15.25	70.5	10.535067352274664
	15.25	70.75	10.404954604271692
	15.25	71.0	10.328702131177698
	15.25	71.25	10.28749726000949
	15.25	71.5	10.255385571824554
	15.25	71.75	10.39036163436167
	15.25	72.0	10.729339587924969
	15.25	72.25	11.006536656390313
	15.25	72.5	11.060450002108537
	15.25	72.75	11.060450002108537
	15.25	73.0	10.70861791281303
	15.25	73.25	10.405737665603493
	15.25	73.5	10.456831719746356
	15.25	73.75	10.827263557348939
	15.25	74.0	11.169329120694988
	15.25	74.25	11.383382703102217
	15.25	74.5	11.426367996599723
	15.25	74.75	11.444135898648117
	15.25	75.0	11.453840521230795
	15.25	75.25	11.389533266082061
	15.25	75.5	11.292166765435054
	15.25	75.75	11.209881017381063
	15.25	76.0	11.156947072349485
	15.25	76.25	10.95769571456156
	15.25	76.5	10.394350017423193
	15.25	76.75	9.707668856217623
	15.25	77.0	9.172275868995353
	15.25	77.25	8.613298953055036
	15.25	77.5	8.920453433477793
	15.25	77.75	9.838120684986567
	15.25	78.0	10.700014393550994
	15.25	78.25	11.257576887308591
	15.25	78.5	11.844896188871825
	15.25	78.75	12.448813836008952
	15.25	79.0	12.45887481161871
	15.25	79.25	12.868075562258497
	15.25	79.5	13.042031417226536
	15.25	79.75	13.136399436021408
	15.25	80.0	13.218781631964571
	15.25	80.25	13.152800931752175
	15.25	80.5	13.03073746362767
	15.25	80.75	12.771926892524435
	15.25	81.0	12.5541102144273
	15.25	81.25	12.312757420391568
